KrakenDB,NCBI_Parent
1000012207,1556290
1000012208,1556290
1000012209,1619220
1000012210,1619220
1000012211,1540094
1000012212,1540094
1000012213,1540095
1000012214,1540095
1000012215,1592128
1000012216,1592128
1000012217,1540098
1000012218,1540098
1000012219,1540097
1000012220,1540097
1000012221,1540823
1000012222,1540823
1000012223,1541205
1000012224,1541205
1000012225,1578134
1000012226,1578134
1000012227,1541119
1000012228,1541119
1000012229,1564120
1000012230,1564120
1000012231,1564120
1000012232,1564120
1000012233,1540099
1000012234,1540099
1000012235,1654891
1000012236,1654891
1000012237,1541211
1000012238,1541211
1000012239,1541819
1000012240,1541819
1000012241,1592113
1000012242,1592113
1000012243,1541686
1000012244,1541686
1000012245,1541823
1000012246,1541823
1000012247,1557034
1000012248,1557034
1000012249,1567029
1000012250,1567029
1000012251,1538456
1000012252,1538456
1000012253,1538456
1000012254,1538456
1000012255,1541824
1000012256,1541824
1000012257,1608146
1000012258,1608146
1000012259,1541883
1000012260,1541883
1000012261,1541825
1000012262,1541825
1000012263,1541887
1000012264,1541887
1000012265,1662331
1000012266,1662331
1000012267,1542103
1000012268,1542103
1000012269,1542092
1000012270,1542092
1000012271,1555207
1000012272,1555207
1000012273,1542090
1000012274,1542090
1000012275,1654890
1000012276,1654890
1000012277,1542912
1000012278,1542912
1000012279,1592207
1000012280,1592207
1000012281,1543201
1000012282,1543201
1000012283,1543203
1000012284,1543203
1000012285,1542477
1000012286,1542477
1000012287,1655014
1000012288,1655014
1000012289,1542745
1000012290,1542745
1000012291,1543199
1000012292,1543199
1000012293,1543206
1000012294,1543206
1000012295,1543205
1000012296,1543205
1000012297,1544378
1000012298,1544378
1000012299,1548712
1000012300,1548712
1000012301,1544901
1000012302,1544901
1000012303,1608145
1000012304,1608145
1000012305,1608145
1000012306,1543207
1000012307,1543207
1000012308,1543419
1000012309,1543419
1000012310,1555208
1000012311,1555208
1000012312,1592115
1000012313,1592115
1000012314,1555233
1000012315,1555233
1000012316,1555202
1000012317,1555202
1000012318,1560282
1000012319,1560282
1000012320,1557035
1000012321,1557035
1000012322,1647474
1000012323,1647474
1000012324,1558467
1000012325,1558467
1000012326,1577776
1000012327,1577776
1000012328,1577776
1000012329,1577776
1000012330,1577776
1000012331,1577776
1000012332,1577776
1000012333,1577776
1000012334,1577776
1000012335,1577776
1000012336,1577776
1000012337,1577776
1000012338,1577776
1000012339,1577776
1000012340,1577776
1000012341,1577776
1000012342,1577776
1000012343,1558469
1000012344,1558469
1000012345,1897533
1000012346,1897533
1000012347,1560283
1000012348,1560283
1000012349,1662332
1000012350,1662332
1000012351,1560285
1000012352,1560285
1000012353,1561160
1000012354,1561160
1000012355,1561160
1000012356,1560286
1000012357,1560286
1000012358,1560313
1000012359,1560313
1000012360,1560346
1000012361,1560346
1000012362,1636255
1000012363,1636255
1000012364,1560342
1000012365,1560342
1000012366,1560284
1000012367,1560284
1000012368,1560351
1000012369,1560351
1000012370,1562038
1000012371,1562038
1000012372,1608451
1000012373,1608451
1000012374,1561705
1000012375,1561705
1000012376,1654919
1000012377,1654919
1000012378,1562039
1000012379,1562039
1000012380,1562064
1000012381,1562064
1000012382,1590172
1000012383,1590172
1000012384,1562065
1000012385,1562065
1000012386,1838078
1000012387,1838078
1000012388,1562066
1000012389,1562066
1000012390,1562076
1000012391,1562076
1000012392,1562379
1000012393,1562379
1000012394,1636250
1000012395,1636250
1000012396,1564182
1000012397,1564182
1000012398,1566869
1000012399,1566869
1000012400,1566993
1000012401,1566993
1000012402,1567004
1000012403,1567004
1000012404,1739609
1000012405,1739609
1000012406,1566995
1000012407,1566995
1000012408,1567009
1000012409,1567009
1000012410,1567005
1000012411,1567005
1000012412,1567006
1000012413,1567006
1000012414,1592116
1000012415,1592116
1000012416,1567007
1000012417,1567007
1000012418,1639815
1000012419,1639815
1000012420,1567010
1000012421,1567010
1000012422,1654927
1000012423,1654927
1000012424,1567012
1000012425,1567012
1000012426,1567011
1000012427,1567011
1000012428,1578825
1000012429,1578825
1000012430,1567013
1000012431,1567013
1000012432,1567014
1000012433,1567014
1000012434,1567015
1000012435,1567015
1000012436,1592117
1000012437,1592117
1000012438,1567016
1000012439,1567016
1000012440,1567022
1000012441,1567022
1000012442,1654926
1000012443,1654926
1000012444,1567025
1000012445,1567025
1000012446,1567027
1000012447,1567027
1000012448,1567026
1000012449,1567026
1000012450,1567028
1000012451,1567028
1000012452,1608144
1000012453,1608144
1000012454,1608144
1000012455,1608144
1000012456,1567453
1000012457,1567453
1000012458,1567466
1000012459,1567466
1000012460,1636205
1000012461,1636205
1000012462,1567468
1000012463,1567468
1000012464,1567471
1000012465,1567471
1000012466,1608533
1000012467,1608533
1000012468,1567473
1000012469,1567473
1000012470,1567475
1000012471,1567475
1000012472,1655013
1000012473,1655013
1000012474,1567484
1000012475,1567484
1000012476,1567486
1000012477,1567486
1000012478,1567487
1000012479,1567487
1000012480,1698439
1000012481,1698439
1000012482,1568973
1000012483,1568973
1000012484,1568974
1000012485,1568974
1000012486,1569053
1000012487,1569053
1000012488,1592129
1000012489,1592129
1000012490,1569054
1000012491,1569054
1000012492,1675608
1000012493,1675608
1000012494,1569055
1000012495,1569055
1000012496,1685766
1000012497,1685766
1000012498,1569056
1000012499,1569056
1000012500,1569057
1000012501,1569057
1000012502,1567472
1000012503,1567472
1000012504,1609634
1000012505,1609634
1000012506,1569258
1000012507,1569258
1000012508,1636257
1000012509,1636257
1000012510,1567485
1000012511,1567485
1000012512,1569259
1000012513,1569259
1000012514,1619899
1000012515,1619899
1000012516,1571533
1000012517,1571533
1000012518,1572237
1000012519,1572237
1000012520,1569922
1000012521,1569922
1000012522,1569922
1000012523,1569922
1000012524,1572341
1000012525,1572341
1000012526,1569052
1000012527,1569052
1000012528,1636256
1000012529,1636256
1000012530,1572702
1000012531,1572702
1000012532,1572703
1000012533,1572703
1000012534,1572704
1000012535,1572704
1000012536,1655015
1000012537,1655015
1000012538,1572712
1000012539,1572712
1000012540,1609290
1000012541,1609290
1000012542,1572715
1000012543,1572715
1000012544,1572716
1000012545,1572716
1000012546,1647476
1000012547,1647476
1000012548,1572743
1000012549,1572743
1000012550,1592118
1000012551,1592118
1000012552,1572750
1000012553,1572750
1000012554,1572747
1000012555,1572747
1000012556,1572239
1000012557,1572239
1000012558,1572753
1000012559,1572753
1000012560,1685767
1000012561,1685767
1000012562,1572754
1000012563,1572754
1000012564,1701845
1000012565,1701845
1000012566,1573760
1000012567,1573760
1000012568,1573458
1000012569,1573458
1000012570,1654928
1000012571,1654928
1000012572,1662333
1000012573,1662333
1000012574,1573459
1000012575,1573459
1000012576,1573459
1000012577,1776293
1000012578,1776293
1000012579,1574287
1000012580,1574287
1000012581,1573761
1000012582,1573761
1000012583,1592118
1000012584,1592118
1000012585,1574360
1000012586,1574360
1000012587,1578826
1000012588,1578826
1000012589,1580497
1000012590,1580497
1000012591,1592211
1000012592,1592211
1000012593,1579460
1000012594,1579460
1000012595,1580580
1000012596,1580580
1000012597,1580605
1000012598,1580605
1000012599,1580591
1000012600,1580591
1000012601,1580606
1000012602,1580606
1000012603,1590173
1000012604,1590173
1000012605,1580607
1000012606,1580607
1000012607,1592120
1000012608,1592120
1000012609,1582151
1000012610,1582151
1000012611,1582153
1000012612,1582153
1000012613,1582154
1000012614,1582154
1000012615,1582155
1000012616,1582155
1000012617,1592212
1000012618,1592212
1000012619,1582156
1000012620,1582156
1000012621,1619253
1000012622,1619253
1000012623,1581151
1000012624,1581151
1000012625,1732179
1000012626,1732179
1000012627,1582150
1000012628,1582150
1000012629,1582094
1000012630,1582094
1000012631,1582157
1000012632,1582157
1000012633,1585246
1000012634,1585246
1000012635,1582152
1000012636,1582152
1000012637,1755781
1000012638,1755781
1000012639,1585924
1000012640,1585924
1000012641,1585924
1000012642,1585924
1000012643,1610508
1000012644,1610508
1000012645,1585840
1000012646,1585840
1000012647,1634488
1000012648,1634488
1000012649,1640885
1000012650,1640885
1000012651,1587509
1000012652,1587509
1000012653,1587509
1000012654,1587509
1000012655,1586715
1000012656,1586715
1000012657,1586714
1000012658,1586714
1000012659,1675609
1000012660,1675609
1000012661,1586713
1000012662,1586713
1000012663,1587515
1000012664,1587515
1000012665,1587515
1000012666,1685772
1000012667,1685772
1000012668,1587520
1000012669,1587520
1000012670,1718669
1000012671,1718669
1000012672,1587907
1000012673,1587907
1000012674,1588048
1000012675,1588048
1000012676,1587517
1000012677,1587517
1000012678,1587517
1000012679,1588049
1000012680,1588049
1000012681,1640969
1000012682,1640969
1000012683,1588685
1000012684,1588685
1000012685,1588685
1000012686,1592764
1000012687,1592764
1000012688,1588764
1000012689,1588764
1000012690,1675862
1000012691,1675862
1000012692,1663127
1000012693,1663127
1000012694,1589270
1000012695,1589270
1000012696,1589265
1000012697,1589265
1000012698,1737523
1000012699,1737523
1000012700,1589273
1000012701,1589273
1000012702,1589274
1000012703,1589274
1000012704,1589297
1000012705,1589297
1000012706,1589298
1000012707,1589298
1000012708,1589747
1000012709,1589747
1000012710,1590154
1000012711,1590154
1000012712,1592576
1000012713,1592576
1000012714,1589733
1000012715,1589733
1000012716,1590156
1000012717,1590156
1000012718,1590370
1000012719,1590370
1000012720,1590550
1000012721,1590550
1000012722,1591073
1000012723,1591073
1000012724,1636182
1000012725,1636182
1000012726,1591444
1000012727,1591444
1000012728,1591072
1000012729,1591072
1000012730,1592084
1000012731,1592084
1000012732,1592088
1000012733,1592088
1000012734,1592090
1000012735,1592090
1000012736,1675864
1000012737,1675864
1000012738,1592091
1000012739,1592091
1000012740,1592089
1000012741,1592089
1000012742,1592092
1000012743,1592092
1000012744,1859492
1000012745,1859492
1000012746,1592093
1000012747,1592093
1000012748,1592094
1000012749,1592094
1000012750,1675865
1000012751,1675865
1000012752,1592095
1000012753,1592095
1000012754,1620507
1000012755,1620507
1000012756,1592096
1000012757,1592096
1000012758,1636263
1000012759,1636263
1000012760,1592097
1000012761,1592097
1000012762,1592099
1000012763,1592099
1000012764,1592100
1000012765,1592100
1000012766,1592098
1000012767,1592098
1000012768,1592123
1000012769,1592123
1000012770,1610509
1000012771,1610509
1000012772,1592101
1000012773,1592101
1000012774,1589746
1000012775,1589746
1000012776,1592102
1000012777,1592102
1000012778,1640970
1000012779,1640970
1000012780,1922734
1000012781,1922734
1000012782,1592335
1000012783,1592335
1000012784,1675866
1000012785,1675866
1000012786,1592930
1000012787,1592930
1000012788,1592828
1000012789,1592828
1000012790,1592828
1000012791,1655016
1000012792,1655016
1000012793,1595961
1000012794,1595961
1000012795,1816488
1000012796,1816488
1000012797,1597966
1000012798,1597966
1000012799,1788446
1000012800,1788446
1000012801,1595998
1000012802,1595998
1000012803,1597967
1000012804,1597967
1000012805,1636270
1000012806,1636270
1000012807,1698421
1000012808,1698421
1000012809,1597972
1000012810,1597972
1000012811,1597976
1000012812,1597976
1000012813,1602124
1000012814,1602124
1000012815,1598146
1000012816,1598146
1000012817,1610828
1000012818,1610828
1000012819,1602199
1000012820,1602199
1000012821,1676181
1000012822,1676181
1000012823,1603963
1000012824,1603963
1000012825,1603039
1000012826,1603039
1000012827,1603039
1000012828,1603039
1000012829,1603964
1000012830,1603964
1000012831,1604355
1000012832,1604355
1000012833,1604356
1000012834,1604356
1000012835,1604874
1000012836,1604874
1000012837,1685773
1000012838,1685773
1000012839,1604871
1000012840,1604871
1000012841,1604875
1000012842,1604875
1000012843,1636271
1000012844,1636271
1000012845,1604876
1000012846,1604876
1000012847,1655019
1000012848,1655019
1000012849,1605379
1000012850,1605379
1000012851,1605403
1000012852,1605403
1000012853,1606497
1000012854,1606497
1000012855,1605972
1000012856,1605972
1000012857,1755754
1000012858,1755754
1000012859,1755754
1000012860,1639814
1000012861,1639814
1000012862,1606498
1000012863,1606498
1000012864,1606499
1000012865,1606499
1000012866,1676182
1000012867,1676182
1000012868,1606500
1000012869,1606500
1000012870,1606763
1000012871,1606763
1000012872,1698357
1000012873,1698357
1000012874,1606765
1000012875,1606765
1000012876,1739610
1000012877,1739610
1000012878,1608041
1000012879,1608041
1000012880,1608042
1000012881,1608042
1000012882,1608044
1000012883,1608044
1000012884,1640277
1000012885,1640277
1000012886,1640277
1000012887,1640277
1000012888,1640277
1000012889,1640277
1000012890,1640277
1000012891,1640277
1000012892,1640277
1000012893,1640277
1000012894,1640277
1000012895,1608048
1000012896,1608048
1000012897,1608048
1000012898,1608048
1000012899,1805457
1000012900,1805457
1000012901,1608045
1000012902,1608045
1000012903,1655017
